user_id,item_id,behavior_type,user_geohash,item_category,time
6776778,127868408,1,,6564,2014-12-16 09
65438079,185181930,1,,3472,2014-11-23 01
52116816,398228187,1,,11981,2014-12-12 00
49893764,101055787,1,99ujjsu,6513,2014-12-05 21
58581609,571713,1,94jci9c,12342,2014-12-04 21
52411237,253436059,1,9qsot6d,3064,2014-11-21 23
32198657,189888510,1,,9247,2014-12-06 21
44444422,342195829,1,,1838,2014-12-06 13
7175674,186875744,1,96n9vvf,5027,2014-12-16 18
6776778,123065505,1,,6564,2014-12-02 17
65438079,364143560,1,,9397,2014-12-14 16
52116816,32418945,1,,11981,2014-12-12 00
49893764,169455466,1,,6648,2014-11-23 13
58581609,82610767,1,,10740,2014-12-09 13
52411237,73290723,1,,3064,2014-11-22 22
32198657,125126669,1,,3862,2014-12-16 19
44444422,106616486,1,,1863,2014-11-20 19
7175674,153430949,1,,5027,2014-12-13 00
6776778,19512840,1,94c15ew,2993,2014-12-15 14
65438079,52125487,1,,5027,2014-11-29 16
52116816,128471622,3,,11279,2014-11-21 16
49893764,38494773,1,99ujjsn,2801,2014-11-24 09
58581609,207364479,1,94jci4n,437,2014-11-23 15
52411237,274315720,4,9qsot25,3064,2014-11-18 16
32198657,382073131,1,,5027,2014-11-24 22
44444422,220723300,1,,2825,2014-12-07 13
7175674,202782315,1,,5027,2014-12-13 11
6776778,267377497,1,,5395,2014-12-01 21
65438079,195421189,1,,5399,2014-11-27 23
52116816,44264298,1,,4739,2014-12-16 15
49893764,280859614,1,99ujjs0,12067,2014-12-01 18
58581609,186742700,1,,437,2014-11-23 21
52411237,274315720,1,9qsot6k,3064,2014-11-22 15
32198657,75425157,1,,13230,2014-11-25 22
44444422,113672885,1,,2825,2014-12-06 14
7175674,189401074,1,96n9vvg,7440,2014-11-30 18
6776778,158963451,1,,6564,2014-12-02 17
65438079,52631651,1,,6513,2014-12-02 08
52116816,85667503,1,,11981,2014-12-12 22
49893764,84435786,1,99uji3m,12067,2014-11-18 16
58581609,40244479,1,,8409,2014-12-14 22
52411237,73290723,1,9qsot0u,3064,2014-11-24 20
32198657,53648607,1,,5027,2014-12-03 20
44444422,272437443,1,,2825,2014-12-11 23
7175674,202782315,1,,5027,2014-12-13 11
6776778,207886623,1,,6564,2014-12-02 17
65438079,337693680,1,,7831,2014-12-17 08
52116816,129257394,1,,11981,2014-12-12 00
49893764,115862271,1,99ujjsh,13135,2014-12-16 11
58581609,354599148,1,94jci96,437,2014-12-05 21
52411237,124977315,1,9qsot21,7140,2014-11-18 23
32198657,30970971,1,,13230,2014-11-24 22
44444422,263854223,1,,6825,2014-12-08 13
7175674,68133188,1,,4676,2014-11-21 13
6776778,282615837,1,,6564,2014-12-02 17
65438079,2138151,1,,6295,2014-11-25 22
52116816,44264298,4,,4739,2014-12-16 15
49893764,64425026,1,99ujivm,9232,2014-11-18 16
58581609,140264931,1,,2511,2014-12-17 21
52411237,165438497,1,9qsot1w,3064,2014-11-18 16
32198657,185193282,1,,12488,2014-12-12 01
44444422,275102504,1,,1083,2014-12-04 14
7175674,33196937,1,,5027,2014-12-16 16
6776778,183475814,1,,10875,2014-12-03 14
65438079,333057373,1,,6513,2014-12-01 23
52116816,18226745,1,,5388,2014-11-20 13
49893764,169455466,1,,6648,2014-11-23 13
58581609,121137357,1,,4701,2014-12-16 13
52411237,274460647,1,,3064,2014-12-06 23
32198657,324108262,1,,9247,2014-11-21 22
44444422,237259061,1,,4370,2014-12-03 17
7175674,32031968,1,,5027,2014-12-13 11
6776778,241038914,1,,5395,2014-12-01 21
65438079,83007843,1,,6256,2014-11-26 16
52116816,57413745,1,,1863,2014-11-21 21
49893764,55451965,1,99uigdn,5027,2014-12-04 13
58581609,290709598,1,,2511,2014-12-17 21
52411237,207779005,1,9qsotqb,3064,2014-11-21 23
32198657,251137921,1,955pjhg,1096,2014-12-15 15
44444422,237259061,1,,4370,2014-12-03 17
7175674,123747477,1,,11991,2014-12-11 13
6776778,19913847,1,,14079,2014-12-02 20
65438079,83007843,1,,6256,2014-11-26 16
52116816,115793788,1,,14079,2014-12-01 21
49893764,180512788,1,99uigec,13500,2014-11-20 14
58581609,290709598,2,,2511,2014-12-17 21
52411237,165438497,1,,3064,2014-11-18 13
32198657,382073131,1,,5027,2014-12-06 19
44444422,378921160,1,,7344,2014-11-18 18
7175674,95846819,1,96n9vvw,5027,2014-12-13 13
6776778,213850820,4,,10559,2014-12-03 17
65438079,83007843,1,,6256,2014-11-26 16
52116816,120385708,1,,5894,2014-11-23 21
49893764,180512788,1,99ujjsn,13500,2014-11-20 14
58581609,178692303,2,,5027,2014-12-10 21
52411237,165438497,1,,3064,2014-11-18 13
32198657,1604381,1,,4999,2014-12-12 21
44444422,324154267,1,,5951,2014-12-08 23
7175674,330319599,1,,5399,2014-12-18 19
6776778,272612496,1,,14079,2014-12-02 21
65438079,23450697,1,,6295,2014-11-23 00
52116816,224107142,3,,1098,2014-12-16 20
49893764,390773058,1,99uigol,9276,2014-12-11 09
58581609,358224531,1,,5395,2014-12-16 14
52411237,389129871,1,9qsot7j,3064,2014-11-23 15
32198657,302821674,1,,5027,2014-12-03 20
44444422,358221774,1,,11279,2014-12-03 13
7175674,275193960,1,96n9354,11991,2014-12-03 19
6776778,213850820,1,,10559,2014-12-03 17
65438079,175565330,1,,9397,2014-12-14 16
52116816,307002806,1,,280,2014-12-17 00
49893764,397974690,1,99uigeb,13500,2014-11-20 14
58581609,59469541,2,,5395,2014-12-12 18
52411237,94986831,1,9qsot11,11664,2014-12-01 23
32198657,159076468,1,955pjk5,5027,2014-12-17 16
44444422,267412775,1,,11279,2014-12-07 00
7175674,354635612,1,96n93r9,11991,2014-12-03 19
6776778,287407787,1,,14079,2014-12-02 21
65438079,159951739,1,,5027,2014-12-17 08
52116816,141206963,1,,5894,2014-11-25 08
49893764,292121175,1,99ujjpe,10894,2014-12-07 17
58581609,54848843,1,,5395,2014-12-16 14
52411237,274315720,1,9qsot7m,3064,2014-11-24 20
32198657,401390342,1,,5027,2014-12-13 19
44444422,375363905,1,,5951,2014-12-08 23
7175674,100525786,1,,5232,2014-11-18 22
6776778,105850950,1,,14079,2014-12-03 06
65438079,257690848,1,,3793,2014-12-05 12
52116816,381942824,1,,5894,2014-11-28 08
49893764,209276543,1,99uigom,13500,2014-11-20 14
58581609,54848843,1,,5395,2014-12-16 14
52411237,209614113,1,9qsot22,11664,2014-11-28 23
32198657,210886702,1,,13230,2014-11-29 16
44444422,125379835,1,,5951,2014-12-08 22
7175674,100525786,1,,5232,2014-11-25 15
6776778,65288275,1,94c15f6,5894,2014-12-07 18
65438079,322179256,1,,3489,2014-11-23 13
52116816,92499287,1,,5165,2014-12-18 00
49893764,105988191,1,99ujjs5,13500,2014-11-20 14
58581609,30945504,1,,5027,2014-12-06 22
52411237,165150272,1,9qsot26,3064,2014-11-24 10
32198657,163625103,1,,5027,2014-12-05 16
44444422,246382840,2,,12450,2014-12-08 13
7175674,281620727,1,96n9vvm,5503,2014-11-30 18
6776778,94167773,1,,5894,2014-12-07 21
65438079,130376685,1,,3472,2014-12-13 12
52116816,242874811,1,,10533,2014-11-25 08
49893764,261525604,1,99ujjs0,10894,2014-12-03 15
58581609,278120385,1,94jci4j,5395,2014-11-28 13
52411237,220563692,1,9qsot16,3064,2014-11-18 16
32198657,136926175,1,,13230,2014-11-27 22
44444422,246382840,1,,12450,2014-12-08 13
7175674,35189190,1,,12693,2014-12-11 20
6776778,328791050,1,94c171w,5894,2014-12-09 11
65438079,300890984,1,,6295,2014-11-23 01
52116816,171721549,1,,2825,2014-11-28 21
49893764,374900748,1,99ujjs0,13500,2014-11-20 14
58581609,87729081,1,,5395,2014-12-12 18
52411237,340760212,1,,11664,2014-11-29 00
32198657,38541069,1,955pjh1,5027,2014-12-09 13
44444422,298322248,1,,5951,2014-12-08 23
7175674,331349470,1,,5915,2014-12-11 20
6776778,322721132,1,94c15eo,12488,2014-12-14 19
65438079,161622474,1,,9529,2014-12-03 16
52116816,140615611,1,,5894,2014-12-11 13
49893764,374900748,1,,13500,2014-11-21 22
58581609,305976040,1,,5395,2014-12-12 18
52411237,399287331,1,,3064,2014-11-22 22
32198657,210555098,1,,13230,2014-11-25 23
44444422,324907689,1,,7344,2014-11-18 18
7175674,345761796,1,,9165,2014-12-06 20
6776778,290905710,1,94c15g6,12488,2014-12-13 17
65438079,17501942,1,,2950,2014-11-20 23
52116816,134847071,1,,10049,2014-11-23 21
49893764,210247091,1,99uigdu,10894,2014-12-07 17
58581609,30606113,1,,14079,2014-12-06 21
52411237,392860523,1,9qsot6b,3064,2014-11-24 20
32198657,301574999,1,,13230,2014-11-21 08
44444422,75489933,1,,13230,2014-11-20 19
7175674,228781641,1,,4747,2014-12-10 20
6776778,290905710,1,94c15g1,12488,2014-12-13 17
65438079,333310056,1,,11914,2014-11-29 23
52116816,390558931,1,,10049,2014-12-11 13
49893764,149040801,1,99ujiv1,10356,2014-11-18 21
58581609,398017850,1,,2825,2014-11-18 21
52411237,335437983,1,9qsot7i,2883,2014-11-25 23
32198657,247550244,1,,5027,2014-11-30 22
44444422,359082993,1,,5951,2014-12-08 15
7175674,127200825,1,,4747,2014-12-10 19
6776778,144716143,1,94c15ej,12304,2014-11-30 18
65438079,174181429,1,,7167,2014-12-08 14
52116816,36514673,1,,1863,2014-11-30 23
49893764,201636912,1,99uigdc,10193,2014-12-16 11
58581609,371263900,1,,2825,2014-12-10 20
52411237,220195226,1,9qsot10,2883,2014-11-25 23
32198657,250911090,1,,13230,2014-12-01 22
44444422,348556084,1,,7344,2014-11-18 22
7175674,392579822,1,,1863,2014-11-18 21
6776778,200020311,1,,14079,2014-12-02 21
65438079,301292062,1,,451,2014-12-17 19
52116816,140615611,1,,5894,2014-12-13 18
49893764,209276543,1,99ujjsi,13500,2014-11-20 14
58581609,231678293,1,94jci9l,1863,2014-12-13 14
52411237,335437983,1,9qsot2v,2883,2014-11-25 23
32198657,60964434,1,,5027,2014-12-10 18
44444422,359082993,1,,5951,2014-12-09 23
7175674,285720537,1,,4747,2014-12-11 00
6776778,186864322,1,,9909,2014-11-29 16
65438079,70663071,1,,3793,2014-12-05 12
52116816,378258002,1,,10079,2014-12-16 14
49893764,24378660,1,99uigdh,9720,2014-11-28 14
58581609,316091631,1,94jci4k,1863,2014-11-29 23
52411237,355683344,1,9qsot7o,1863,2014-12-15 22
32198657,377698848,1,,13230,2014-11-27 22
44444422,243146837,1,,5951,2014-12-08 23
7175674,252710103,1,,574,2014-12-04 13
6776778,73614895,1,,9909,2014-11-29 16
65438079,143968711,1,,10901,2014-11-27 16
52116816,345684675,1,,5894,2014-11-24 08
49893764,125941400,1,99uigdt,5395,2014-12-12 19
58581609,250432804,1,,2825,2014-11-18 13
52411237,72057584,1,9qsot6l,6054,2014-11-25 23
32198657,236073333,1,,13230,2014-11-25 23
44444422,318404183,1,,5951,2014-12-07 22
7175674,233436466,1,,5678,2014-12-06 12
6776778,189507100,1,,13747,2014-12-05 10
65438079,384638607,1,,11481,2014-12-14 09
52116816,60518966,1,,2825,2014-11-18 23
49893764,270308624,3,99ujjw3,1080,2014-12-03 21
58581609,41141620,1,,1863,2014-12-11 18
52411237,275391357,1,9qsot16,13271,2014-11-24 20
32198657,64594371,1,,5027,2014-11-27 22
44444422,146457365,1,,470,2014-12-03 17
7175674,244586231,1,,5678,2014-12-06 12
6776778,73614895,1,,9909,2014-11-29 16
65438079,130376685,1,,3472,2014-12-12 11
52116816,17837508,1,,5894,2014-11-25 09
49893764,122506284,1,99ujjwt,1080,2014-12-03 21
58581609,231678293,2,94jci4j,1863,2014-12-13 14
52411237,44876626,1,9qsot22,9849,2014-11-21 23
32198657,210886702,1,,13230,2014-11-29 16
44444422,150460083,1,,6344,2014-12-05 12
7175674,244586231,1,,5678,2014-12-06 13
6776778,307012308,1,,9909,2014-11-29 16
65438079,389538875,1,,5894,2014-11-29 23
52116816,387509154,1,,6344,2014-11-24 08
49893764,36183068,1,99ujjsu,8179,2014-12-01 17
58581609,187005047,1,,2825,2014-12-04 07
52411237,275391357,1,9qsot1c,13271,2014-11-21 15
32198657,327676666,1,,13230,2014-11-29 15
44444422,247046078,1,,7344,2014-11-18 18
7175674,49299402,1,96n9355,13230,2014-11-30 18
6776778,307012308,1,94c15ac,9909,2014-11-30 22
65438079,193772297,1,,11481,2014-12-14 09
52116816,32892249,1,,6417,2014-12-16 22
49893764,27452474,1,99uigof,4540,2014-12-11 08
58581609,165830332,1,,2825,2014-12-10 21
52411237,275391357,1,9qsot10,13271,2014-11-21 15
32198657,92470031,1,,5027,2014-12-18 19
44444422,348556084,1,,7344,2014-11-18 18
7175674,129369635,1,,5399,2014-11-21 00
6776778,277112723,1,,9909,2014-11-29 15
65438079,119524773,1,,11914,2014-11-23 16
52116816,267996264,1,,10079,2014-12-16 15
49893764,230025885,1,99ujjsa,8179,2014-12-01 18
58581609,231678293,1,94jci9a,1863,2014-12-13 14
52411237,275391357,1,9qsot7e,13271,2014-11-19 22
32198657,41548569,1,,5027,2014-11-27 22
44444422,366902766,1,,13230,2014-12-05 12
7175674,252216753,1,,5494,2014-12-13 11
6776778,22050001,1,,9909,2014-11-29 15
65438079,332076636,1,,6460,2014-12-16 23
52116816,114797936,1,,4573,2014-12-16 23
49893764,290506759,1,99uigdh,5503,2014-12-06 21
58581609,38101599,1,,2825,2014-12-10 21
52411237,216333453,1,,3368,2014-11-22 22
32198657,207619406,1,,13230,2014-11-25 22
44444422,366902766,1,,13230,2014-11-22 23
7175674,236964635,1,,12790,2014-12-11 20
70517996,357640680,1,9qvprou,2659,2014-12-04 19
65438079,221501429,1,,4539,2014-12-16 23
52116816,32389973,1,,3064,2014-12-12 22
49893764,175501228,1,99uigd0,8179,2014-11-26 08
58581609,187005047,1,,2825,2014-12-04 07
52411237,275391357,1,9qsot1n,13271,2014-11-20 22
32198657,384372253,1,,5027,2014-11-30 22
44444422,256907648,1,,1121,2014-11-18 18
7175674,175688307,1,,5727,2014-12-15 10
70517996,380128076,1,9qvprmv,11652,2014-12-04 20
65438079,103341796,1,,3156,2014-12-10 14
52116816,176395962,1,,5894,2014-11-25 08
49893764,175501228,1,99ujjsc,8179,2014-11-26 08
58581609,185359026,1,,10533,2014-11-27 20
52411237,275391357,1,9qsot2t,13271,2014-11-21 17
32198657,349782672,1,,5027,2014-11-26 22
44444422,394302625,1,,1121,2014-11-18 18
7175674,88039459,1,96n935u,10533,2014-12-12 20
70517996,373770207,1,9qvprmh,5169,2014-12-02 13
65438079,325650243,1,,3793,2014-12-07 19
52116816,176395962,1,,5894,2014-11-25 08
49893764,251378453,1,99uigeu,5395,2014-12-12 19
58581609,94510771,1,,13378,2014-11-19 12
52411237,56241795,1,9qsot6f,3472,2014-11-25 23
32198657,255708467,1,,5027,2014-12-07 08
44444422,393429378,1,,1121,2014-11-18 18
7175674,33970561,1,,10533,2014-11-22 22
70517996,390435827,1,9qvp79e,5169,2014-12-02 13
65438079,121537140,2,,8956,2014-12-07 21
52116816,231421573,1,,5894,2014-11-25 09
49893764,395082504,1,99ujjsw,8179,2014-12-01 17
58581609,237799443,1,94jci4r,11279,2014-11-23 21
52411237,275391357,1,9qsot1c,13271,2014-11-21 17
32198657,303259399,1,,5027,2014-11-26 20
44444422,282510225,2,,1121,2014-11-18 18
7175674,74577625,1,,8586,2014-12-11 20
70517996,297365804,1,9qvprmk,11652,2014-12-04 20
65438079,20176943,1,,3156,2014-12-10 14
52116816,237976633,1,,5894,2014-11-23 21
49893764,278936421,1,99uigdw,4540,2014-12-10 23
58581609,235147286,1,,10533,2014-11-27 19
52411237,201014466,1,9qsot2t,8376,2014-12-05 10
32198657,164063478,1,,5027,2014-12-02 22
44444422,314733481,1,,13230,2014-12-11 23
7175674,152288702,1,,8586,2014-12-02 16
70517996,56784251,1,9qvprm3,11652,2014-12-04 20
65438079,171637959,1,,284,2014-12-05 12
52116816,158395822,3,,14079,2014-11-23 23
49893764,318393902,1,,10223,2014-11-23 13
58581609,113965285,1,,11279,2014-11-19 12
52411237,77718609,1,9qsot7m,8979,2014-11-18 19
32198657,252983107,1,,1083,2014-11-29 23
44444422,100709508,1,,1121,2014-11-18 18
7175674,309779227,1,96n9v3l,1863,2014-12-11 22
70517996,107974264,1,9qvprmo,2659,2014-12-05 20
65438079,119524773,1,,11914,2014-11-23 16
52116816,158395822,1,,14079,2014-11-25 08
49893764,219040080,1,99uigds,5689,2014-12-03 20
58581609,306900502,1,,11279,2014-12-09 21
52411237,153958695,1,9qsot6o,10772,2014-11-23 19
32198657,57595543,1,,5027,2014-11-30 22
44444422,259594437,1,,13230,2014-12-11 23
7175674,102776797,1,,8040,2014-12-11 20
70517996,46774007,1,9qvp7pt,5894,2014-11-24 21
65438079,363541515,1,,6513,2014-11-19 14
52116816,115037100,1,,5894,2014-11-28 08
49893764,318393902,1,,10223,2014-11-23 13
58581609,245833361,1,,11279,2014-11-19 22
52411237,75443099,1,9qsot6e,6000,2014-11-18 19
32198657,295693582,1,,1083,2014-11-24 22
44444422,577274,1,,7140,2014-12-13 09
7175674,367991617,1,,10344,2014-11-21 23
70517996,56784251,1,9qvprmr,11652,2014-12-04 20
65438079,159951739,1,,5027,2014-12-17 08
52116816,349985395,1,,5894,2014-11-28 09
49893764,141782498,1,99uigol,10223,2014-12-04 15
58581609,153567221,1,,10533,2014-12-08 18
52411237,206294156,1,9qsot10,1863,2014-11-25 23
32198657,147992572,1,,5027,2014-11-29 23
44444422,221207454,1,,13230,2014-12-07 14
7175674,221067723,1,,11625,2014-12-02 15
70517996,350700689,1,9qvp79n,2103,2014-12-08 15
65438079,43982124,1,,5894,2014-12-01 23
52116816,362429258,1,,5894,2014-11-22 10
49893764,219097887,1,99uigdr,10412,2014-11-20 14
58581609,332253735,1,,11279,2014-12-01 15
52411237,177205303,1,9qsot2t,1863,2014-11-19 20
32198657,22928557,1,,5027,2014-11-29 16
44444422,206733661,1,,13230,2014-12-05 12
7175674,221067723,1,,11625,2014-12-02 15
70517996,293650696,1,9qvprmg,13727,2014-12-10 22
65438079,50866632,1,,1863,2014-12-11 08
52116816,221588579,1,,198,2014-12-06 23
49893764,299784550,1,99uigd9,5689,2014-12-05 20
58581609,230161958,1,,10533,2014-12-14 21
52411237,49033607,1,9qsot26,11489,2014-11-21 23
32198657,255708467,1,,5027,2014-12-08 20
44444422,204893226,1,,9752,2014-11-20 10
7175674,224073502,1,,5944,2014-12-02 16
70517996,332412114,1,,10542,2014-12-03 17
65438079,194482862,1,,1863,2014-12-11 08
52116816,44062414,1,,2825,2014-11-20 19
49893764,125883334,1,99ujjsq,9835,2014-12-05 21
58581609,264946386,1,,740,2014-12-13 16
52411237,307331244,1,9qsot6o,7549,2014-12-08 22
32198657,251778729,1,,1083,2014-11-30 22
44444422,348865404,1,,9752,2014-11-20 10
7175674,27622695,1,,5399,2014-12-13 00
70517996,351766421,1,9qvp79j,6084,2014-11-24 22
65438079,16429498,1,,11914,2014-11-29 23
52116816,175674882,1,,5894,2014-11-26 08
49893764,271768,1,99ujjs4,5689,2014-12-05 20
58581609,1381982,1,,740,2014-12-14 18
52411237,24776624,1,9qsot23,8476,2014-11-24 20
32198657,271518901,1,,6576,2014-11-28 08
44444422,397319323,1,,9752,2014-11-20 10
7175674,112349495,1,,5399,2014-11-21 00
70517996,357640680,1,9qvprou,2659,2014-12-04 19
65438079,182723767,1,,1863,2014-12-11 08
52116816,188277759,1,,4370,2014-11-28 08
49893764,57186155,1,99ujj9j,9835,2014-11-19 19
58581609,49922565,1,,11279,2014-11-19 12
52411237,24776624,1,9qsot16,8476,2014-11-27 20
32198657,255708467,1,,5027,2014-12-07 08
44444422,267832820,1,,13230,2014-12-11 20
7175674,31664019,1,96n9vvb,5399,2014-12-12 20
70517996,103117332,1,,2659,2014-12-04 18
65438079,43982124,1,,5894,2014-12-01 23
52116816,404509676,1,,6513,2014-11-21 19
49893764,74888239,1,99uigd4,10412,2014-11-28 14
58581609,325878421,1,94jci9k,11279,2014-11-18 19
52411237,190559790,1,9qsot2s,10212,2014-11-20 13
32198657,73507683,1,,5027,2014-12-13 20
44444422,257270534,1,,13230,2014-12-04 14
7175674,232447374,1,96n9vvk,8966,2014-12-13 13
70517996,231838663,1,9qvprmv,2103,2014-12-07 22
65438079,281160885,1,,11520,2014-11-25 22
52116816,20359168,1,,12685,2014-12-16 11
49893764,43474318,1,99uigdt,9835,2014-12-08 11
58581609,103838116,1,,740,2014-12-13 16
52411237,390482466,1,9qsot15,1863,2014-11-25 23
32198657,103553132,1,,5399,2014-11-29 15
44444422,219400313,1,,7233,2014-12-13 16
7175674,281356682,1,,1863,2014-12-14 10
70517996,325497778,1,9qvp793,8613,2014-12-14 22
65438079,238775426,1,,6531,2014-12-02 14
52116816,5881041,1,,2825,2014-12-11 13
49893764,177289591,1,99ujjsw,9835,2014-12-06 21
58581609,81382658,2,,740,2014-12-12 22
52411237,111232958,1,9qsot19,9753,2014-12-08 22
32198657,233193535,1,,5399,2014-11-27 22
44444422,159217155,1,,4818,2014-12-07 21
7175674,64717787,1,,3378,2014-12-17 16
70517996,12136177,1,9qvp79g,11909,2014-11-29 17
65438079,124300541,1,,3544,2014-12-10 22
52116816,63319183,1,,705,2014-11-19 08
49893764,314865407,1,99uigds,6513,2014-12-05 20
58581609,229486283,1,,740,2014-12-13 16
52411237,190559790,1,9qsot6d,10212,2014-11-19 22
32198657,86219985,1,955pjhc,5027,2014-12-11 22
44444422,58653332,1,,7233,2014-12-13 09
7175674,221991750,1,,3378,2014-12-17 16
70517996,350700689,1,9qvprmg,2103,2014-12-08 15
65438079,124300541,1,,3544,2014-12-10 22
52116816,63319183,1,,705,2014-11-21 07
49893764,206648652,1,99ujj5w,5689,2014-12-06 13
58581609,308267367,1,94jci4h,11279,2014-11-28 20
52411237,164997941,1,9qsot22,10212,2014-11-28 11
32198657,384893085,1,,5027,2014-11-30 08
44444422,330807277,1,,7233,2014-12-13 09
7175674,221991750,1,,3378,2014-12-17 16
70517996,308684321,1,9qvp7ps,11909,2014-11-29 18
65438079,322360318,1,,11279,2014-12-17 08
52116816,63319183,1,,705,2014-11-22 11
49893764,111492118,1,99uigol,6513,2014-12-05 21
58581609,161577424,1,,13698,2014-12-14 22
52411237,223049341,1,9qsot1c,13664,2014-11-24 15
32198657,36454980,1,,5027,2014-12-09 13
44444422,148121150,1,,7233,2014-12-13 09
7175674,126699107,1,,9807,2014-12-11 20
70517996,265132492,1,,12855,2014-12-12 02
65438079,268185593,1,,5553,2014-11-27 11
52116816,80856841,1,,3472,2014-11-25 11
49893764,111492118,1,99uigdk,6513,2014-12-05 21
58581609,232929429,1,,11773,2014-12-09 19
52411237,164997941,1,9qsot25,10212,2014-11-28 11
32198657,358062936,1,,5027,2014-12-03 20
44444422,62544695,1,,5513,2014-11-22 23
7175674,136394957,1,,9807,2014-12-11 20
70517996,350359471,1,9qvprml,6004,2014-12-09 21
65438079,369804684,1,,889,2014-11-22 16
52116816,63319183,1,,705,2014-11-19 08
49893764,339480550,1,99uigdn,10412,2014-11-26 08
58581609,81858796,1,,11279,2014-11-19 12
52411237,190559790,1,9qsot1n,10212,2014-12-04 21
32198657,36454980,1,,5027,2014-12-09 13
44444422,67147909,1,,6513,2014-12-05 21
7175674,165078602,1,,9807,2014-12-11 21
70517996,303521011,1,9qvp79e,4435,2014-11-24 20
65438079,41553333,1,,3099,2014-12-17 08
52116816,36140680,1,,11279,2014-12-16 11
49893764,188066580,1,99uigdq,5689,2014-12-05 20
58581609,15464727,1,,12387,2014-12-18 20
52411237,172351978,1,9qsot11,4830,2014-11-27 14
32198657,45079889,1,955pjkg,5027,2014-12-11 22
45094965,346775743,1,,4505,2014-11-28 19
7175674,43547330,1,,5027,2014-12-18 20
70517996,147362039,1,9qvp7pu,11664,2014-12-05 12
65438079,41553333,1,,3099,2014-12-17 08
52116816,318836892,1,,6513,2014-11-27 08
49893764,79941673,1,99uigdn,5689,2014-12-05 21
58581609,349950499,1,,12387,2014-12-18 20
52411237,190559790,1,9qsot2h,10212,2014-11-22 21
32198657,28708155,1,,2993,2014-12-12 19
45094965,369858791,1,,2883,2014-11-25 18
7175674,172414015,1,,5027,2014-12-13 11
70517996,63546606,1,9qvprml,2103,2014-12-08 15
65438079,286859959,1,,603,2014-12-16 09
52116816,292926106,1,,5894,2014-11-26 08
49893764,211367404,1,99uigec,13338,2014-12-16 11
58581609,64458409,1,,11279,2014-12-07 15
52411237,321622880,1,9qsot26,4830,2014-11-28 23
32198657,251564634,1,,5399,2014-12-05 21
45094965,250753648,1,,4505,2014-11-28 19
7175674,316196113,1,96n9vvi,3378,2014-12-14 12
70517996,92591501,2,9qvp7ps,8613,2014-12-14 23
65438079,104573381,1,,5894,2014-12-08 22
52116816,391206722,1,,6513,2014-11-20 13
49893764,206648652,1,99uigdq,5689,2014-12-05 20
58581609,356794528,1,94jci9w,11279,2014-11-23 15
52411237,326727927,1,9qsot1u,2225,2014-11-28 23
32198657,232076380,1,,5399,2014-12-03 08
45094965,313832405,1,,3378,2014-11-22 13
7175674,316196113,1,96n9359,3378,2014-12-14 12
70517996,352143767,1,9qvprmc,2103,2014-12-08 15
65438079,243230876,1,,14033,2014-12-12 10
52116816,201149698,1,,11824,2014-12-01 21
49893764,363430332,1,99ujjsr,13338,2014-11-20 14
58581609,15464727,1,,12387,2014-12-18 20
55588786,330379606,1,976mspr,10364,2014-12-05 22
32198657,139671483,1,955pjhn,5027,2014-12-09 14
45094965,374171108,1,,2883,2014-11-25 18
7175674,319802681,1,96n93ir,4999,2014-12-14 22
70517996,301518761,1,9qv9klt,10500,2014-12-13 14
65438079,293047079,1,,1674,2014-11-25 22
52116816,84401874,1,,6513,2014-11-20 19
49893764,363430332,1,99uigol,13338,2014-11-20 14
58581609,70906888,1,94jci9l,11279,2014-11-23 15
55588786,232652508,1,,3005,2014-12-17 16
32198657,136061854,1,,5027,2014-12-02 21
45094965,329816398,1,,5264,2014-11-25 18
7175674,172414015,1,,5027,2014-12-13 11
70517996,385977718,1,9qvp79i,2103,2014-12-08 15
65438079,104573381,1,,5894,2014-12-08 22
52116816,201149698,1,,11824,2014-12-01 21
49893764,272824595,1,99uigd6,5689,2014-12-06 21
58581609,308267367,2,94jci4j,11279,2014-11-28 20
55588786,302221288,1,976mpoa,12996,2014-11-29 23
32198657,126419660,1,,5399,2014-11-30 22
45094965,86562414,1,,10010,2014-12-11 22
84638310,327448046,1,99ctjla,6986,2014-11-20 16
70517996,301518761,1,9qv9kmo,10500,2014-12-13 14
65438079,221733631,3,,1674,2014-12-02 19
52116816,400718340,1,,6513,2014-11-21 15
49893764,218843249,1,99uigdt,10533,2014-12-05 21
58581609,308267367,1,94jci9e,11279,2014-12-01 20
55588786,302221288,1,976mpot,12996,2014-11-29 23
32198657,37914219,1,,5027,2014-12-12 20
45094965,105966906,1,,12488,2014-11-27 20
84638310,342826456,1,,11895,2014-12-03 20
70517996,385977718,1,9qvp79o,2103,2014-12-08 15
65438079,221733631,4,,1674,2014-12-03 16
52116816,333935462,1,,6513,2014-12-18 09
49893764,130159215,1,99uigdb,5689,2014-12-04 13
58581609,340362013,1,,1083,2014-11-25 19
55588786,68694302,1,976mspq,6228,2014-12-03 21
32198657,37914219,1,,5027,2014-12-12 20
45094965,14415548,1,,1838,2014-12-12 21
84638310,10278773,1,99ctjka,6986,2014-11-20 16
70517996,354300940,1,9qvp7p4,8442,2014-11-18 23
65438079,271850432,1,,6531,2014-12-02 11
52116816,36140680,1,,11279,2014-12-16 11
49893764,299792683,1,99uigdi,5689,2014-12-06 21
58581609,281104652,1,,1083,2014-12-17 12
55588786,133021813,1,970unte,9569,2014-12-09 18
